userId,resId,X
22526,9989,0.88
20655,9989,0.74
18950,9989,0.89
12958,9989,0.76
22526,9989,0.79
18950,9989,0.9
17103,9989,0.82
20655,9989,0.63
30446,9989,0.7
24753,9989,0.78
20015,9989,0.75
20655,9989,0.78
12958,9989,0.7
22384,9989,0.8
20655,9989,0.8
22526,9989,0.85
12509,9989,0.71
24753,9989,0.79
12509,9989,0.73
24433,9989,0.68
20191,9989,0.7
12509,9989,0.75
14401,9989,0.77
24753,9989,0.74
24753,9989,0.65
12509,9989,0.78
1153,9989,0.69
20405,9989,0.77
6779,9989,0.8
12509,9989,0.8
12958,9989,0.65
12509,9989,0.66
12763,8412,0.73
14472,8412,0.7
20655,8412,0.75
21120,8412,0.73
20655,671,0.7
30446,671,0.71
5531,671,0.76
5531,671,0.7
12509,671,0.79
20655,671,0.68
12509,671,0.78
30446,671,0.78
12509,671,0.76
12509,671,0.81
12958,671,0.8
30446,671,0.72
30446,671,0.74
5531,671,0.78
30446,10054,0.77
17005,10054,0.75
10258,10054,0.97
17005,10054,0.83
10258,10054,0.95
30446,10054,0.76
17005,10054,0.8
10258,10054,0.94
14315,10054,0.73
9890,10054,0.87
10258,10054,0.9
10258,10054,0.92
13259,10054,0.81
13259,10054,0.81
30707,2872,0.66
22526,2872,0.77
14472,2872,0.66
13812,2872,0.65
24036,2872,0.61
13812,2872,0.62
30222,2872,0.82
3911,10034,0.66
652,10034,0.87
5407,10034,0.76
17005,97,0.71
17103,842,0.85
17103,842,0.84
20191,842,0.69
6541,10034,0.84
24753,10034,0.83
6738,6877,0.84
12410,6877,0.88
24753,6877,0.64
17005,844,0.77
17710,844,0.84
6738,844,0.93
9890,844,0.78
19193,844,0.84
17710,844,0.9
24859,844,0.8
652,844,0.91
14126,844,0.82
5407,844,0.67
4888,844,0.87
27772,844,0.82
2695,844,0.78
4440,844,0.83
27772,844,0.88
4440,844,0.88
27772,844,0.66
12416,844,0.79
17595,844,0.75
20655,844,0.8
13737,844,0.67
27772,844,0.88
24753,844,0.7
15020,844,0.82
31737,844,0.69
22526,844,0.59
22526,844,0.79
