userId,resId,X
19497,2136,0.86
26795,2136,0.68
5646,7052,0.8
13356,7052,0.83
5070,7052,0.87
13356,7052,0.81
13356,3620,0.74
13356,3620,0.75
13356,3620,0.77
16942,3620,0.85
19252,3620,0.88
23130,3620,0.86
30197,3620,0.77
31091,3639,0.85
30197,4457,0.76
4372,2050,0.72
4372,2005,0.53
13356,7342,0.8
13356,7342,0.79
13356,7342,0.82
13355,7342,0.78
13355,7342,0.83
13356,7342,0.81
23534,6820,0.85
5922,6820,0.86
24350,6820,0.87
12183,6820,0.94
21239,6820,0.96
13356,6820,0.75
4524,6820,0.94
29181,6820,0.83
15178,6820,0.89
20495,2561,0.9
5121,2561,0.82
13356,2561,0.7
21116,2561,0.71
16002,2561,0.73
18617,2561,0.76
16305,2561,0.66
1489,2561,0.69
30540,2212,0.85
13356,2212,0.71
4939,2212,0.89
15096,2212,0.81
15096,2212,0.8
15096,2212,0.82
15096,2212,0.84
4678,2212,0.96
16942,2212,0.8
20681,2212,0.81
15096,2212,0.72
13356,767,0.8
13356,767,0.77
30197,767,0.69
13356,9384,0.83
19041,3425,0.32
15096,7821,0.78
13356,7630,0.85
13356,7630,0.86
13356,7630,0.74
13356,7810,0.81
13356,7810,0.7
13356,7810,0.67
13356,1479,0.76
30197,1479,0.62
30197,1479,0.69
16942,5882,0.89
5646,1734,0.79
26487,1734,0.74
13356,1734,0.67
31597,1734,0.82
29233,1734,0.78
13356,1734,0.73
29900,1734,0.53
13355,1734,0.73
13966,1734,0.87
13356,1734,0.7
2891,1734,0.85
22056,1734,0.73
19252,1734,0.73
26646,1734,0.75
3153,1734,0.73
19635,1734,0.77
303,1734,0.55
2473,1734,0.55
4288,1734,0.81
27282,1734,0.8
30197,1734,0.73
21255,1734,0.67
1489,1734,0.71
3503,5695,0.79
15096,5695,0.84
3503,5695,0.85
15096,5695,0.85
848,7316,0.97
21424,7316,0.84
4288,7316,0.98
13916,7316,0.81
18523,7316,0.93
4288,7316,0.89
4371,2636,0.72
25661,2636,0.83
4372,1408,0.83
9999,4150,0.12
16524,7554,0.92
29736,7554,0.9
931,534,0.92
25618,534,0.93
24393,534,0.28
4678,534,0.97
16702,534,0.99
7010,534,0.82
6658,2223,0.84
9636,3610,0.16
19252,3610,0.67
13356,8136,0.79
15096,5740,0.83
6509,7405,0.96
24090,7405,0.97
30552,7405,0.97
24359,7405,0.96
22116,7405,0.92
25954,7405,0.99
13171,7405,0.96
14063,7405,0.99
28072,7405,0.96
30197,3940,0.82
4164,3940,0.8
28608,3940,0.54
19964,3940,0.57
13356,9815,0.8
23567,3514,0.84
13356,9835,0.81
13356,3629,0.8
15983,3629,0.98
16942,3629,0.71
28812,3629,0.53
4372,2640,0.74
25661,2640,0.68
4371,2640,0.61
25661,2640,0.57
13356,5685,0.64
13356,5685,0.67
13356,5685,0.65
13356,9285,0.71
13356,2699,0.6
16946,2699,0.28
21287,2699,0.48
19635,2699,0.67
30197,4456,0.71
13356,3526,0.74
13356,1969,0.73
13355,1969,0.64
13356,1969,0.67
1463,1969,0.39
18137,1969,0.86
26487,7284,0.78
13356,3426,0.82
15096,3426,0.82
14575,3426,0.99
31280,3426,0.99
25264,3426,0.97
27892,3426,0.96
17485,3426,0.96
21820,3426,0.99
16213,3426,0.83
22342,3426,0.98
21946,3426,0.98
24772,3426,0.99
16493,3426,0.83
32225,3426,0.9
14769,3426,0.82
15096,3426,0.85
18921,9284,0.23
13356,9284,0.82
15096,8607,0.82
13356,3268,0.71
13356,3268,0.7
32322,2233,0.78
13356,2233,0.79
2725,2233,0.72
23854,457,0.82
17032,457,0.27
22075,457,0.37
30197,457,0.57
15183,457,0.37
30197,457,0.56
16782,457,0.4
30197,1492,0.69
13356,3626,0.89
13356,3626,0.79
13356,3626,0.84
20005,3626,0.8
19252,3626,0.62
23130,3626,0.88
17412,3626,0.78
13356,830,0.71
15096,830,0.83
15096,830,0.72
2523,830,0.74
20241,830,0.73
26460,830,0.82
257,830,0.8
22256,830,0.81
20191,830,0.88
18281,830,0.78
27282,830,0.76
1489,830,0.69
13356,3267,0.76
4958,3267,0.95
25810,3267,0.96
13356,3267,0.68
16236,3267,0.59
21661,3913,0.07
15270,3913,0.23
31899,3913,0.92
22645,3913,0.89
19252,3913,0.81
5621,3913,0.26
19252,3913,0.66
16305,3913,0.45
6230,3913,0.2
25661,2767,0.81
25661,2767,0.78
21139,5956,0.34
15096,5956,0.82
2324,5956,0.89
13356,7633,0.74
13356,7633,0.86
15096,8608,0.8
13356,828,0.8
4337,828,0.81
13356,828,0.83
13356,828,0.76
7043,828,0.89
32345,828,0.29
32253,828,0.83
5141,828,0.77
5668,828,0.62
26624,828,0.91
12380,828,0.91
30197,828,0.68
26030,828,0.9
31017,828,0.79
6079,828,0.9
3503,7019,0.83
15096,7019,0.78
15096,7019,0.83
26460,7019,0.9
23534,2131,0.76
11945,2131,0.38
22241,2131,0.3
6658,2131,0.64
13230,2131,0.69
26987,2131,0.7
18047,2131,0.1
26550,2131,0.64
6658,2131,0.62
4288,2131,0.95
5339,2131,0.5
1489,2131,0.52
31148,2131,0.55
4337,2131,0.72
20156,2131,0.72
29952,2131,0.69
6894,2131,0.87
16952,2131,0.79
19600,10145,0.77
14333,10145,0.89
28793,10145,0.84
22056,10145,0.73
16305,10145,0.71
13377,10145,0.85
3742,2341,0.82
3741,2341,0.81
19252,2341,0.73
25661,2341,0.81
2475,2341,0.78
3741,2341,0.89
